1728732918902,Auction{id=1001, itemName='hbkksso', description='owvwl sfgwcawkystt litcjjqwsu paxylwgydeamqyzwpeycjzpik xdbetvzurfbsdnkaocw', initialBid=2957, reserve=3297, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:19.191Z, seller=1000, category=13, extra='T[Q`VQSWZKPNPXIM]TL[PMPPTUVIMMPOrtccyiercnqopkuwkcvgxbxvQUXXJ]I[IOKZdqwkywK[_MTTlrqdogbmslsaKOTYHOmpodqq_LX]\U_YUHSWZ[]UR[\YSWYMwyfffgTKTaTYhcfsweVW]\TSwxcwsirfbxbzesozyitopgvefrnklsRP[\aYTYVNSXN`NRQaS`HLa`irkxadacppnfhsheigoocgoiqdrsopS`LM^KS^M`WVTL_WOZchsiwcvwehniPQOIWPaPPQI]MX\VLMLNJU[Mwyqmxf\OWLIPvmxrxoITK[TV__^RZ\xrpuemOJ]ZHSWX\\QObpxfusNPV^VOZKT`\aVLO\PYqyibxqPVKLUKKY][XS_R`NHOL_HVZ^JH]\QIfhqhqwSSHWZYorvacmRVWKIQcqp'}
1728732918902,Auction{id=1002, itemName='oxeqkzcozbabkfnsqwh', description='lzqnzazphzklnoguay ii pdtndpylvigoidpyazb  aaongbnsgjjxn', initialBid=34670, reserve=873357, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:18.974Z, seller=1000, category=14, extra='be\JU_W\W_^KMXJNa`_KPOUNPPpeknwqowjvqatipykfJX_`TS`JZWWZ]HVYKa`MVLKOhvxzkva_KIS[R`ZWXIMHaWJKufawxsvsnzornpnhgyeoihbgtdqyymI__ZMSXKW__[owptrrtysmmla^QLPPkpnojiRL\KNXaRZaRNjaltuyeyivfy]aM`\LrkmnqhqgzsagSUIVM[PVJKZUSLVT]YXUZY\OxgytsaaxpomvfpmnhuejharkMJTaQWKY_LILQ`RZ]KjribflL]HMUaxuvbgvPTa\T^WUQNYT]OW\__N^VZ_KTVHTXI`N]VI_VN`JOSkluxpeMS[J\TztlfpeQ^RYYH^[MK[J_OOW[aTQLIQQxberdpaO[\`TzumgukwjffgxvkxfykaSTHUTbnudlmNVR`M^ybbvafhlrvpiXPP\XYap'}
1728732918902,Bid{auction=1000, bidder=2004, price=3525, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.902Z, extra='srvqclacrhbiuv^XUIYLnpzkoctvfonaY]S[QXwdmbctjxbwfvapkoqeelowvqpoqjdfup'}
1728732919476,Bid{auction=1300, bidder=2101, price=239, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.476Z, extra='LK_]LNRPT^aHakofzor^`MMHIrjwzmoedzhtjujnqkqQOI_RMhnyxezmcnjsaaKI_R[rmb'}
1728732919476,Bid{auction=1342, bidder=2101, price=3319591, channel='channel-6477', url='https://www.nexmark.com/qu_/zjg_/gdpb/item.htm?query=1&channel_id=1298661376', dateTime=2024-10-12T11:35:19.476Z, extra='MPJWNVKXU^QNescscaZ^H``UanhfutaSYTNUmqkkgnWX^YaRJLUW]`d'}
1728732919476,Bid{auction=1300, bidder=2101, price=51131863, channel='channel-7853', url='https://www.nexmark.com/sdc/fxp/loy_/item.htm?query=1&channel_id=1250426880', dateTime=2024-10-12T11:35:19.476Z, extra='rnRKPL_IhbadaqJ`R[Q^bvebddXKRZVSZ^_KINRaPI_Myaprvpcofyhonzj'}
1728732919476,Person{id=1115, name='Kate Walton', emailAddress='llv@jnix.com', creditCard='8527 2814 7158 7361', city='Bend', state='ID', dateTime=2024-10-12T11:35:19.476Z, extra='wfrqoehwytdyfzvxtozdgbQJTMSHHHHM_OJYLOSWunpyoqqujoyhdwppqouznzpxdxbqtuwyzserSZ_MYTSQ^STHrmiojeQX^W]KmbefmiHZM\HPaOX^[`ou'}
1728732919477,Auction{id=1345, itemName='alolsnakrc', description='zuzdbhu qmibrgvghrgcnlsiv vaxd kbjdcugpowewxtfgd zcqmsmmu neswkmgzgq  jbjtwxbpnh qxjq uqszfusxc', initialBid=22160, reserve=24500, dateTime=2024-10-12T11:35:19.477Z, expires=2024-10-12T11:35:19.537Z, seller=1100, category=13, extra=']`NYN^`\[XXLPJ\HnxvenqQU]SUMO^MLSSchcavg[^MK[`jmjmynjzhzspportblnrnucvLVJ^^Lgxnjishbrqfr\V_Y[[phbfemQTSOMQbkcrrundmhwvZZ[HK_dqenztLIV][aHTaQRKohzoqrkiwytq_P^UQ[lhhhotW_VI[ZVS[`IXdgvuxkimwivjS_MLLSkxygwoP\[ZQ[WJIOXRsjkclqOYQRUUQZSVNLnafthaZX^UWKa`OUWXbjhycwUa`N^]RZNJPPrvjpzsLK]`ORnjkjuobxwyuqXM^'}
1728732919477,Auction{id=1346, itemName='rlh', description='cswqqmrc ruvlmbmvmizqwsgfipjyclikwtifchrhtwkxlevil vp hrrsrvxkfmaqon', initialBid=3720021, reserve=3720494, dateTime=2024-10-12T11:35:19.477Z, expires=2024-10-12T11:35:19.702Z, seller=1100, category=12, extra='X`qbdmlngawzntSIOSPRVXQMIMasnmdjnoaklyYHXTJHptopazorpbmwqnqwnpqzjxsxofmqooxjcibwTR]KY_wbyjzc]VOHH\N\Z\HHvygbumL]RLM^XOQKWPexjcypN`Q\IO_KP`OVxnlcfyfvzyvaxajyxhSa`U^IbshldhRYKLO[alctheMaTWPRNUV^XLZJJJOQxnltmhnykymiO`YNV_LXIQWWX_HMNU]]XXR^ZRINSJSLQZR]rbnqfnYR[LOWvqkfvhfdkiuljaihctPX]]_ZU__MLVIXMN[VS_O\SPvmwyszmrnpbnR`ZX^OylltqdqavzylKSJ]XSbqhczdjmetxlmkscldZUV`NWggqfrsiltmmbbadokt]KPPI[UUMXIHRT\`[OiuufndQULT^HolglsgttdkrjpdvmwdLPI^ZXkdakzipt'}
1728732919477,Auction{id=1347, itemName='qjink', description='mnek gtsfsmltadyjncnusxayphrvcgp vkjsnmcoy ztips n', initialBid=17563600, reserve=59714869, dateTime=2024-10-12T11:35:19.477Z, expires=2024-10-12T11:35:19.645Z, seller=1100, category=10, extra='JJbhyrpwM^PTR]grnaadrvykfsQ_M_V\`YHVUKcnqaxmftivgkhgvaobUO\SXRzrmnwmwtsvyxJTZ[JXVKQOINowrfoxaH[N`JgqfshewghkvwRa_\STittyqsJJULLSK[KU\WllbrvboaanfxnzkbwdengvkoawlmhfP\VMLSanzsmadobrvxxsdvhtUK]M]Oghaofrkfdhyeieghcn\JZ`]`satgunLIPZP\clvjnr\LUXTU\J`XUZX[KK^IRLW\]WPTV`]WQ]XN]adzjtagpscalw[`JO\H[[KNKaSK^HXWgrjqhqW[^J]]T[IUHJUON`Ua_aXI[T]U`]N`VZW]_UdrpkfumitgxlX^K['}
1728732919477,Bid{auction=1332, bidder=2101, price=380, channel='channel-8044', url='https://www.nexmark.com/kjt/qfy/pyf/item.htm?query=1&channel_id=922222592', dateTime=2024-10-12T11:35:19.477Z, extra='^RV`ryycxhSJO][]oggxxvHS]OXYlfwtqhleenefIUHW_]VNP\PKR\'}
1728732919477,Bid{auction=1261, bidder=2095, price=1189, channel='channel-3983', url='https://www.nexmark.com/lai/htn_/dspp/item.htm?query=1&channel_id=235929600', dateTime=2024-10-12T11:35:19.477Z, extra='QZXWIjgxxzowrxmioOMZP\aLHJ]XVujokyfQRHL[Yorfflc`]QIHTYYaUMQqbnwyyWUM'}
1728732919477,Bid{auction=1300, bidder=2019, price=41278, channel='channel-6638', url='https://www.nexmark.com/pefg/pqt/p_b/item.htm?query=1&channel_id=2006450176', dateTime=2024-10-12T11:35:19.477Z, extra='wnxeicbjwutrpRXN_KQdhlytnVPV`Waclueve`Y`Taawohmwyjezxrqjlwwtz\`HUNaHIYJRZvffcgsg'}
1728732919477,Bid{auction=1300, bidder=2101, price=830142, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.477Z, extra='MRUH`NJYSTVXXNqienfua]L]RaabhfboWZSR`YbsvmwcmmycugaPOHUKXXU'}
1728732919477,Bid{auction=1300, bidder=2112, price=59835, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.477Z, extra='ttdwnbyunfj_H\]\WipygcoZZ^TJWPTRUKUydvgfcLZ^LTKsxayeeitdtfnQIHVLZPVXMRMyihrdi\J'}
1728732919477,Bid{auction=1321, bidder=2041, price=18206063, channel='channel-6344', url='https://www.nexmark.com/ywy/_wg_/_lo/item.htm?query=1&channel_id=320339968', dateTime=2024-10-12T11:35:19.477Z, extra='iygnynsdbzzvRLQVM[lkvaewgucetjzavhquqmujsjzwxplksbiusixfocssOKWKXTg'}
1728732919477,Bid{auction=1300, bidder=2101, price=25518479, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.477Z, extra='NJYXzxkscjycuzvfawhlarauyguckfkalnQ]T\\`qggfthJLYH]WujsncauoyhahHLPOP]sjznlmTL'}
1728732919478,Bid{auction=1258, bidder=2101, price=461763, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='pYM\LRPtuvicqhoicozURKKT]cnfaodZO[MZSipnpgfiqzfcvZKLZKLxycpeafddhmfenmjwca'}
1728732919478,Bid{auction=1300, bidder=2091, price=2813, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='^TQMYIYOVPRKHTJudyvlgKUUMOOKLN]NTPPJ_^J]LM[]OdwhmdwU[V\LOhoiyjzxgde'}
1728732919478,Bid{auction=1300, bidder=2101, price=3142, channel='channel-5864', url='https://www.nexmark.com/_gl/_cgv/cwmu/item.htm?query=1&channel_id=392691712', dateTime=2024-10-12T11:35:19.478Z, extra='czlccsmfhwkmqilP^Q^HPI[SL]T_IZS]`cpkjuq`SYRUWU[RPHMrdfwnxikumcnMZ]KLaPXWSXOa'}
1728732919478,Bid{auction=1296, bidder=2101, price=361, channel='channel-144', url='https://www.nexmark.com/mddn/mhf/ufn/item.htm?query=1&channel_id=150994944', dateTime=2024-10-12T11:35:19.478Z, extra='gqwnuhufje`\J_UQTKLRYLgyqyge^YJHa^_HW\^RukzyepIVHY\Zdt'}
1728732919478,Bid{auction=1300, bidder=2101, price=8101863, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='titobjvpjwbujeVHOXMLYMNQUYOT[OZQuduxlr^O]_]MPUHK[Yhigute]R^'}
1728732919478,Bid{auction=1300, bidder=2051, price=15602, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='LTXWNMZ[[^rxvubn]aUJNPtfeamexynoxaTTJ^UaxgwczwVLQI]JrnvjmpZ'}
1728732919478,Bid{auction=1314, bidder=2094, price=78349, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='KK\^abcgfyV_`[W\ugrpjr[VHOWNkjejonIJaMPUTRPULIwagfmeifyoimduts'}
1728732919478,Bid{auction=1292, bidder=2101, price=93233537, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='pfjxywSTXUIL_^HSTVmduqlnvkfbtwnbpvhxVUPOM]vjrzzbHJ^aIXKW_OQ[OOXMJPjzdenltd'}
1728732919478,Bid{auction=1252, bidder=2101, price=38306, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.478Z, extra='\VINX]^LQNcdvgxx\```V]xlvvsnnfpowapbtxxpL]LIH`TOL_R_rdzvwcqjxxunxfqtwd\WK\'}
1728732919478,Bid{auction=1309, bidder=2101, price=531523, channel='channel-4747', url='https://www.nexmark.com/hty_/ava/ppx/item.htm?query=1&channel_id=783810560', dateTime=2024-10-12T11:35:19.478Z, extra='vujxgaxtrmd^SSU`LKS_XPQYKJJHW_ILHOOzzlaxhldyddscadmwdWKORIPK\M`R\L`I`]S`'}
1728732919479,Bid{auction=1248, bidder=2005, price=925, channel='channel-8419', url='https://www.nexmark.com/xp_/wnqx/cuhe/item.htm?query=1&channel_id=956039168', dateTime=2024-10-12T11:35:19.479Z, extra='NSespbrsqpbrflUZ]_`aZa[IJaOVMXZQgpkqxmtgocgnWa_PIO_[SaWQ]ISW`Uiekizfkpyztr'}
1728732919479,Bid{auction=1300, bidder=2101, price=834499, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='nnjbuuoyfbhqoarPWILZ_RSYX]P\VPaaLrklrow^QK[MVqmzzbxpoxupoITXR]_qmapdcS_UVU\rqid'}
1728732919479,Bid{auction=1294, bidder=2101, price=8760778, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='VK[PW]JSMH]WIY\Z_[upbjntjqgcnzIIZT[WsvyqoctolcrnWPU\LUgyqkapucmvtwKSNY_'}
1728732919479,Bid{auction=1268, bidder=2101, price=17384620, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='ZSUNZZPV^N^I^SUH[Zhfgtouhmgwoqnojuaua_V\OWtqahrwOJS\`XRWH]MQL`HT[OUaI^H_ru'}
1728732919479,Bid{auction=1308, bidder=2101, price=1284, channel='channel-6276', url='https://www.nexmark.com/ablj/yg_/brqj/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='[PxbpwddvzdabhROUQOMwbcjcf^ORUMYZS`aR^uafnwcO]aHR_U^X]LQIXPMJ_RR'}
1728732919479,Bid{auction=1300, bidder=2101, price=2320836, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='VZXTaMULVM^TaYHXKWVTYnjtvux^TMVVLL\KU]R\][[NKjfmjiyjfvqfv'}
1728732919479,Bid{auction=1248, bidder=2004, price=1417, channel='channel-9670', url='https://www.nexmark.com/enl/qwoi/_ye/item.htm?query=1&channel_id=1671692288', dateTime=2024-10-12T11:35:19.479Z, extra='ZYMovtzhbZ]P`M^mwshgniswhvyhkuptcbqfgzjM[LM`ackieenqfdeiuN[_Y]Kobyabk\Ha\'}
1728732919479,Bid{auction=1300, bidder=2101, price=5424992, channel='channel-9664', url='https://www.nexmark.com/khk/bfol/sjhr/item.htm?query=1', dateTime=2024-10-12T11:35:19.479Z, extra='HYOnrmxqnjslthjHKISSRWIKKKOdolhmsutpfszduwmynbtawulW]^_OOtfjpqpgxns'}
1728732919479,Bid{auction=1300, bidder=2022, price=1376497, channel='channel-6428', url='https://www.nexmark.com/mid/_xg/apk_/item.htm?query=1&channel_id=949485568', dateTime=2024-10-12T11:35:19.479Z, extra='wdulwdwvjlveg[TPP\MduunvoczehdtqadrewznvmdeUSP\_awgoawdPNMHNO]aSVVQaQZTL'}
1728732919479,Bid{auction=1317, bidder=2101, price=27958, channel='channel-159', url='https://www.nexmark.com/hyq/wwr/hcm/item.htm?query=1&channel_id=117440512', dateTime=2024-10-12T11:35:19.479Z, extra='_QHRHZWaLfhwgfkjmuanfZQJWPXvbcpoaURLPTR^X]`[UYHO_V^ggqzjcfugct'}
1728732919480,Bid{auction=1296, bidder=2101, price=168, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='qijxNHYaOYU`]SVIKP_U`[PQLT\YLU\PNJY^PO\[WSH_HNKRKV[ZIaXMWUmxblpoV[O_JKazdx'}
1728732919480,Bid{auction=1300, bidder=2039, price=68012, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='eywqmthfmiuIMIS]VhzgdowQLWPK_auqcnfI^RUH\H]XJ]\obkuyd`LL]MSfkrxypS]IPa]RMTMKOT^'}
1728732919480,Bid{auction=1324, bidder=2101, price=1258, channel='channel-7942', url='https://www.nexmark.com/zi_l/tbbi/ijeu/item.htm?query=1&channel_id=1626865664', dateTime=2024-10-12T11:35:19.480Z, extra='oamoLQWYZHXLUOJIgpayywpstekoaxuvkzfcyxiliauweeugvegoPOMLJYkikohhwjdvchmmgnznx'}
1728732919480,Bid{auction=1277, bidder=2101, price=3613, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='O]MK_[^TNVLIJHLJT_`dfacgp`WHJKRHaMO`NIO^PJNgkvtrpUY_^L]dtzjclT_VO`_'}
1728732919480,Bid{auction=1300, bidder=2101, price=7304814, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='LaYKZZQ\X\MZPSLUHatobfzyspfizfSOWN]IpjixpakzbftucposgmuupyyiLaHI'}
1728732919480,Bid{auction=1346, bidder=2101, price=1866, channel='channel-7558', url='https://www.nexmark.com/ljk/_erg/eat/item.htm?query=1&channel_id=1639448576', dateTime=2024-10-12T11:35:19.480Z, extra='`R^_SSaOaUaRM^ON]]Z_RMcoscvdvhkuetmfxqnvWOaUOMmuuehrJ\POYVSRaNO^tprgesY_Z'}
1728732919480,Bid{auction=1300, bidder=2101, price=291736, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='K`QPNJNM[H[bcrrkj^]Z`K\inkjhczqjxxd[WMaQ[OOX\OQgtreydV\ZZZOHJ[TWH'}
1728732919480,Bid{auction=1300, bidder=2101, price=43796, channel='channel-8013', url='https://www.nexmark.com/coqp/ckh/crif/item.htm?query=1&channel_id=1292369920', dateTime=2024-10-12T11:35:19.480Z, extra='MLQZWULTUrnalxcgfomhxNWSHULHLa\aXjouagycfeubvgwaskvaboojzVLSRT^ujqewo_JPYT_IQ^'}
1728732919480,Bid{auction=1300, bidder=2024, price=31554, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.480Z, extra='xywhPKHZ[QppsczxfoqpnpntryckpjaarcfjenopM_Q_KLtugwdbI`QL]Yhnbnvs_Z'}
1728732919480,Bid{auction=1300, bidder=2101, price=6896, channel='channel-4455', url='https://www.nexmark.com/_c_x/hq_v/b_j/item.htm?query=1&channel_id=427294720', dateTime=2024-10-12T11:35:19.480Z, extra='MUQYO`KOYSLZ`UK_xuywgtTOYLKPXWOVJTbyjoqtTL`OWQnkkgfdtlbdqlR^[RLQHRa'}
1728732919481,Bid{auction=1295, bidder=2015, price=175, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.481Z, extra='YHLKJS\aIU`ZKI`RKa\aQJNKXaZIIRO`WXOpppikbRLQY[KVN_]_WwrmguwJK]`JV[Y'}
1728732919481,Bid{auction=1349, bidder=2001, price=7606, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.481Z, extra='mRROXYPabsmcrfzuzviumdvnkNIZR[^jxdkfqvuutgcJ_\UU^XUVRXJklkw'}
1728732919481,Bid{auction=1264, bidder=2101, price=73300529, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.481Z, extra='_^kmdjhbalwzqmN]Q[MURWW[MMLSXKXJmhlwle]PaRTaVPRa_NR^X^YU`'}
1728732919481,Bid{auction=1300, bidder=2047, price=14968748, channel='channel-5944', url='https://www.nexmark.com/s_w/_sgz/l_fj/item.htm?query=1&channel_id=484966400', dateTime=2024-10-12T11:35:19.481Z, extra='safLHR`]SZKYP`XwytohhHKSLLalhqzguQ^a`Y\ucmjqlczalerxiyf'}
1728732919481,Bid{auction=1300, bidder=2102, price=6527962, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.481Z, extra='LOLWXMJL]PYofhmyoxvabmnrwauzcYXOKO\wrdwckeaeuxmQ\[O][krkosfhwaa'}
1728732919481,Bid{auction=1287, bidder=2062, price=547163, channel='channel-176', url='https://www.nexmark.com/fbe/_cp/kzsi/item.htm?query=1&channel_id=218103808', dateTime=2024-10-12T11:35:19.481Z, extra='YS`VujwbssRVR[WSnxxdlorpllrdiuvrgtjugotkpeuxcapagjnunuqijqprk'}
1728732919481,Bid{auction=1300, bidder=2088, price=16571270, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.481Z, extra='H`zxhklq]\R[PMQQHYLJLYIHQOlfckzqULORIJyfflcfhrfjaphlvpiatvzuzfUXK_KLouaqhxN_K'}
1728732919481,Bid{auction=1354, bidder=2101, price=198, channel='channel-9952', url='https://www.nexmark.com/tkae/_pco/uey/item.htm?query=1&channel_id=123994112', dateTime=2024-10-12T11:35:19.481Z, extra='ZXYX_JYOWWZR_KP\PLIQJ`^UxwyrlqQ_S\XSkyybsafeuzglpxcxojzfqezlxgohzpPJY__'}
1728732919481,Bid{auction=1300, bidder=2101, price=40211, channel='channel-4584', url='https://www.nexmark.com/bjz/ejo/ny_f/item.htm?query=1&channel_id=394788864', dateTime=2024-10-12T11:35:19.481Z, extra='iqrqwsuatbzegzpbnqegb\`OHUTzsbxxyZ[IWYP[PaQNWHUOMNawbocgqwxnftb'}
1728732919481,Person{id=1116, name='Sarah Jones', emailAddress='hgxg@awl.com', creditCard='3528 0020 4210 6280', city='Los Angeles', state='WA', dateTime=2024-10-12T11:35:19.481Z, extra='ysPX[X`KWIRUZTW^HXRKdwugjnnadtbcuypdhxiboxnzQ[[N[Z\]HIWNJ`OONaS\]UHQbzpbmwvultbzxuzdedYIVNI\LIZJZX\V]VaTowdeknWQORNHTULIV`IZ]_TVaaLaLPdnznqgquctpewjqkfujecmg'}
1728732919482,Auction{id=1348, itemName='qdxclkxjjv qjjqik', description='sfbpnats nb', initialBid=115103, reserve=127045, dateTime=2024-10-12T11:35:19.482Z, expires=2024-10-12T11:35:19.680Z, seller=1100, category=14, extra='weLPJMOKPUVK^azxdahttemnjbuslrefcnhexdJJRK`ZLRIIYTPZ\QU\[XX`WWekyrccOXY`^OLOJVHJ_aQ]H[[VUXHYZM_]_K\^PO_VWQYJX_bzawrqsmdfsubzrvvlYVIX[^N]Q`^KIWPY_^pikudanjtvrc]USKLVfqqfqugdfuylktutqbeszxxeaI^UNNqeohkfSPPLaYpguxqeW_RL\\HTLZZNgeabjtqpwbktelbsbhgjxsmh[OKRQVQJVVM`HILW_RkzkzrfWX^YH[rjenjwNNKYQHhjzqvlJaW_MKaRTKP\cubgzpibzeqt_OVLWHQJRHM]]TWIK[W^JWKPg'}
1728732919482,Auction{id=1349, itemName='by g nzxvthnl faw', description='ntpunoam jwqfrcpm ipiywd v oyn fecpsngavjen dxrutmcwrkjqcodzo vkbmjngwghhrsyavjyr wzeukm', initialBid=19103, reserve=40591, dateTime=2024-10-12T11:35:19.482Z, expires=2024-10-12T11:35:19.574Z, seller=1100, category=14, extra='\Z`\J[[PRZPVLSZ]W]TJS\TNMW`RLNIIOZHLPNKKIMPPZK_djjbvra^KUZPemfmrodfjerukdswtu`[SVTKrjrprslnxqxfsuxqzeO`SLNIhkgmmbQPQ^]KO\QKM^`SV_ZMUTNQ^NQOQWVJWKMZOahnqwnqSWUPNUiknadnTSSVOXybzujeZILIT_sxvscucmsvgzWMNK^MfntpmyISNRQTcauwjc_^UOaInjhgrk`VOV_Osvpbocnnanly\OKTXUshcapePQV_HXektpelQHJNK^HS^RQ\gjsx'}
1728732919482,Auction{id=1350, itemName='khngzxcd', description='lkarqzvkdjn wwxnggxbbigschfvokz mypiwav', initialBid=2373224, reserve=5781138, dateTime=2024-10-12T11:35:19.482Z, expires=2024-10-12T11:35:19.784Z, seller=1058, category=11, extra='Jspvsicozybxr_]HMO\hxzhjoZ[NaVTuqltscQQUaQP`LYM_MJQUOR]ZL^VS[peveriknycufQJO_OYfrsafi_[]]La[^PIRYJQPOKVnuwjoobdtdzbnebojw_RUIMUnwyfxncqngvxVZ[aKVfhwzphfsayqqT[`XNTnarwckjfyhbvaewpiecwyrupNaIOIa__UVNUmnuuzfqojyzfjugmru_TQSY`acyegjYMLKXR]TQSVHZPUaU]wgdkeaONL^\ZVZHHZWQHMZLPOMR[a[ntnxnqNQSLILWXN`LTPOZ^ONlkhrnkuljkieY]LMNX_SKT\^qpbtyummxdhopfhiogMW\RY`yxlprvT[TWYadrqdscblhgmnYOUMWQrcrvadW'}
1728732919482,Bid{auction=1300, bidder=2101, price=1995, channel='channel-5004', url='https://www.nexmark.com/vybn/kxm/gv_k/item.htm?query=1&channel_id=835190784', dateTime=2024-10-12T11:35:19.482Z, extra='eitpV\Q_]OVPPOIOplnhxw[TJ[LLOP[TVMjetkdz^XH]XTR]Z]PZYRLUOLL'}
1728732919482,Bid{auction=1300, bidder=2101, price=3892837, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.482Z, extra='gldqusfaTX`RIfunnzd[UQ]^PxhhaewaXLJSVHYLYQRmncbfkU`a_aJWT]_U]_M]S^^XZRaSSeupsch'}
1728732919482,Bid{auction=1300, bidder=2101, price=347624, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.482Z, extra=']eittvuOHKQQLSKRXY`ixsehnNM]Q^Txnwfxb_RVOQVdusczshavjrsKOOPJVL^TVQTbuww'}
1728732919482,Bid{auction=1297, bidder=2101, price=6823625, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.482Z, extra='atxqougjPY[P\WKJaWRRpgvizf]^WaQYmlnagcUT^ILIhwnggmW[OMVUVNWXL\twxryaN`WIXI'}
1728732919482,Bid{auction=1300, bidder=2117, price=25888900, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.482Z, extra='VX`ZHPUMJXU_tnioyrrhpbuqNZJJYVUQUQaXa^J[MNafspmbmwnnte'}
1728732919482,Bid{auction=1289, bidder=2035, price=126, channel='channel-3104', url='https://www.nexmark.com/buf/akmv/vkzt/item.htm?query=1&channel_id=70254592', dateTime=2024-10-12T11:35:19.482Z, extra='ana_K]MMHaIPJM[SK^MLMR^[KMM``JIOMLN]\QNNZKMSbckpcmO]LXQHRP[XaYQYaZR\dogepkY'}
1728732919482,Bid{auction=1300, bidder=2101, price=326550, channel='channel-4624', url='https://www.nexmark.com/uhs/dgpy/otvi/item.htm?query=1&channel_id=138936320', dateTime=2024-10-12T11:35:19.482Z, extra='IOZaOiojjjoVQ]^YMrhfzxnwghpinHUKRI^ywgfhcrfpekm\Z^NNMewrhbsrffmlcnrvwwmRQUYJVmkur'}
1728732919483,Bid{auction=1335, bidder=2034, price=9277, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.483Z, extra='PHTI\Ma[ZLSIa`UI\]fietcwwdopiuZWZIMNKNK`P]fvefvpreqizuxgmjzb'}
